unit_nr,time_cycles,max_cycle,s2,s3,s4,s7,s11,s12,s13,s15,s17,s20,s21
63,94,157,1.0677,1.246,0.8785,0.9867,1.0588,1.1067,0.9333,1.3601,1.0565,1.1329,1.03
63,95,157,1.0534,1.2229,0.8872,1.0367,1.0486,1.1611,0.9539,1.3261,0.9857,1.1689,1.0574
63,96,157,1.0634,1.2152,0.9237,1.0114,1.0282,1.184,0.9582,1.33,1.0113,1.1872,1.0472
63,97,157,1.0672,1.269,0.9342,1.0348,1.0877,1.1705,0.9454,1.3053,1.0456,1.1514,1.016
63,98,157,1.035,1.2415,0.9083,1.0207,1.1188,1.1397,0.9707,1.3836,1.0749,1.115,1.0193
63,99,157,1.1236,1.3084,0.8939,0.9733,1.055,1.1611,0.9163,1.3399,1.0816,1.205,1.0544
63,100,157,1.086,1.238,0.9753,0.9822,1.0228,1.1731,0.9491,1.3537,1.0459,1.1432,1.026
63,101,157,1.0911,1.2865,0.9208,0.9872,1.1056,1.1072,0.8799,1.3502,1.0643,1.1855,1.0242
63,102,157,1.1374,1.2602,0.9298,0.9657,1.1396,1.172,0.8933,1.3566,1.0323,1.1738,1.0472
63,103,157,1.0887,1.2971,0.9346,1.056,1.0616,1.1689,0.875,1.3402,1.0755,1.1864,0.9876
63,104,157,1.0824,1.2989,0.8974,1.0563,1.0872,1.1773,0.9083,1.3142,1.0452,1.1588,1.0302
63,105,157,1.0551,1.3007,0.9706,1.0879,1.0706,1.1979,0.9571,1.3413,1.0977,1.1165,1.0491
63,106,157,1.0903,1.2867,0.9552,1.0198,1.049,1.1686,0.9623,1.3497,1.0473,1.2255,1.0543
63,107,157,1.0739,1.2644,0.9795,1.03,1.0513,1.2261,0.9382,1.3638,1.1327,1.1262,1.0406
63,108,157,1.0564,1.2968,1.0389,1.0168,1.1051,1.1125,0.9655,1.3689,1.0347,1.1741,1.0159
63,109,157,1.1646,1.2596,0.9979,0.9957,1.0234,1.1058,0.9518,1.3729,1.0307,1.1631,1.1088
63,110,157,1.1266,1.2805,0.9579,1.0635,1.0423,1.1424,0.9381,1.3274,1.0547,1.1851,1.0413
63,111,157,1.0726,1.3119,0.9862,1.0592,1.137,1.1582,0.9414,1.3407,1.0792,1.2053,1.0221
63,112,157,1.11,1.3662,0.9434,1.0921,1.0955,1.2019,0.9957,1.3577,1.087,1.2282,1.0403
63,113,157,1.1151,1.3368,0.9613,1.0831,1.1536,1.177,0.9809,1.4165,1.0834,1.2488,1.071
63,114,157,1.0862,1.3275,0.9882,1.0936,1.1069,1.1486,0.9402,1.4066,1.0794,1.2399,1.0349
63,115,157,1.1778,1.3056,0.9846,1.0272,1.0782,1.263,1.0052,1.4098,1.0897,1.2168,1.0215
63,116,157,1.0709,1.3392,0.9676,1.0731,1.1287,1.2071,1.027,1.3686,1.1025,1.1232,1.0304
63,117,157,1.0867,1.3742,1.0277,1.0397,1.1376,1.1876,1.0236,1.4208,1.1044,1.2346,1.074
63,118,157,1.1842,1.3191,1.009,1.0744,1.1667,1.2107,0.9874,1.446,1.1162,1.2051,1.1303
63,119,157,1.0976,1.3508,1.0366,1.1024,1.1414,1.238,0.9869,1.4253,1.1118,1.2502,1.0456
63,120,157,1.1097,1.3,1.042,1.0871,1.1874,1.2005,0.9572,1.4734,1.1456,1.2268,1.0804
63,121,157,1.1419,1.327,1.0024,1.0544,1.1461,1.1468,1.0264,1.4198,1.1324,1.2656,1.0987
63,122,157,1.1899,1.377,1.0098,1.1049,1.1217,1.1971,1.0338,1.4457,1.0756,1.2386,1.1124
63,123,157,1.1571,1.3518,0.9874,1.1236,1.1984,1.1636,1.0574,1.3687,1.1474,1.2163,1.0067
63,124,157,1.0749,1.4097,1.0266,1.1082,1.1874,1.2168,0.9661,1.4376,1.0698,1.2294,1.1042
63,125,157,1.1905,1.3712,1.0143,1.0832,1.2454,1.2021,1.0152,1.4395,1.0925,1.1613,1.0567
63,126,157,1.154,1.3966,0.9883,1.1237,1.126,1.2531,1.0115,1.4441,1.0855,1.2016,1.0723
63,127,157,1.2268,1.4038,1.0483,1.081,1.2225,1.1819,1.0089,1.4304,1.1485,1.198,1.0882
63,128,157,1.2059,1.3956,0.9804,1.1079,1.1433,1.2115,0.9846,1.4756,1.1783,1.2654,1.0718
63,129,157,1.1376,1.3646,0.9862,1.1421,1.1459,1.2692,1.029,1.4039,1.1114,1.1662,1.0866
63,130,157,1.139,1.4024,1.0388,1.1143,1.1454,1.2486,1.0178,1.5031,1.1541,1.3433,1.0894
63,131,157,1.2055,1.4367,0.9914,1.0634,1.1912,1.2243,1.0868,1.4872,1.1498,1.2945,1.0695
63,132,157,1.1289,1.408,0.9778,1.123,1.1872,1.2676,1.0476,1.4492,1.1427,1.3102,1.1533
63,133,157,1.2473,1.4003,1.0198,1.132,1.1972,1.2642,1.0471,1.4744,1.1331,1.3094,1.113
63,134,157,1.1583,1.4498,1.0342,1.0994,1.1536,1.2876,1.0524,1.4465,1.1445,1.3069,1.0925
63,135,157,1.1888,1.3864,0.9962,1.1383,1.2623,1.2454,1.0346,1.5515,1.1916,1.2721,1.1363
63,136,157,1.1901,1.4097,1.0157,1.1115,1.1997,1.2682,1.047,1.5104,1.1098,1.3702,1.2532
63,137,157,1.1938,1.3465,1.017,1.1142,1.169,1.3069,1.1093,1.5731,1.1686,1.2952,1.2168
63,138,157,1.1748,1.4812,1.0904,1.1442,1.2385,1.2727,1.0335,1.5088,1.1594,1.2676,1.1774
63,139,157,1.1069,1.4634,1.0176,1.1499,1.2059,1.3088,0.9991,1.5422,1.1625,1.3165,1.1383
63,140,157,1.1793,1.4126,1.0195,1.1466,1.2068,1.2719,1.0866,1.5309,1.1853,1.2999,1.0843
63,141,157,1.2783,1.4354,1.0863,1.1066,1.2043,1.2914,1.1232,1.5475,1.1302,1.2475,1.1819
63,142,157,1.2562,1.4155,1.0685,1.1937,1.1951,1.32,1.0799,1.4739,1.1177,1.348,1.1738
63,143,157,1.1832,1.5121,1.0536,1.1737,1.2562,1.2287,1.0028,1.5028,1.1645,1.2994,1.163
63,144,157,1.1917,1.4175,1.0247,1.1719,1.2335,1.3307,1.0797,1.5517,1.195,1.3471,1.13
63,145,157,1.2548,1.4551,1.017,1.1276,1.1846,1.2774,1.0489,1.5815,1.2051,1.3428,1.0942
63,146,157,1.3154,1.3974,1.1604,1.1126,1.254,1.306,1.1041,1.5325,1.1096,1.3715,1.1801
63,147,157,1.2419,1.4427,1.0572,1.1772,1.2237,1.3764,1.0857,1.4972,1.1737,1.3583,1.186
63,148,157,1.2308,1.5008,1.1228,1.2049,1.2553,1.2968,1.1415,1.4396,1.1378,1.3638,1.1624
63,149,157,1.2759,1.4521,1.0465,1.1882,1.2783,1.2222,1.1116,1.4995,1.2072,1.3848,1.1585
63,150,157,1.2256,1.5168,1.0973,1.1348,1.2598,1.3277,1.1398,1.5487,1.2245,1.3775,1.1911
63,151,157,1.224,1.4712,1.0352,1.2366,1.2183,1.3749,1.1517,1.5764,1.276,1.4153,1.2225
63,152,157,1.2387,1.4361,1.0706,1.2461,1.3273,1.3486,1.0723,1.6088,1.2254,1.3815,1.1928
63,153,157,1.2399,1.4215,1.1301,1.2214,1.2631,1.4409,1.0931,1.5861,1.1602,1.3834,1.1506
63,154,157,1.2357,1.4902,1.0724,1.1832,1.2697,1.3036,1.1006,1.6419,1.2348,1.3801,1.1356
63,155,157,1.3217,1.5302,1.1283,1.2061,1.3017,1.3691,1.1052,1.6118,1.2316,1.3531,1.1223
63,156,157,1.3593,1.4641,1.1039,1.1577,1.2615,1.3142,1.0471,1.5603,1.2722,1.3142,1.2311
63,157,157,1.3034,1.5077,1.1252,1.1445,1.3019,1.3399,1.1677,1.6272,1.2536,1.396,1.1747
64,1,173,0.8329,1.0344,1.0478,0.8739,1.2052,0.9461,1.0139,1.1753,1.1353,1.1878,1.0002
64,2,173,0.8316,1.0188,1.071,0.8848,1.156,0.9686,1.0094,1.1608,1.1356,1.1596,1.0144
64,3,173,0.7987,1.0354,1.1135,0.8349,1.1929,1.013,1.0102,1.1738,1.1158,1.1422,1.0114
64,4,173,0.7908,1.0029,1.0342,0.8263,1.2053,0.9775,1.0032,1.1443,1.1375,1.1826,1.0411
64,5,173,0.8073,1.0352,1.0329,0.8278,1.2075,1.0163,1.0069,1.1843,1.1709,1.1525,1.0364
64,6,173,0.8409,0.9927,1.0463,0.8611,1.1943,0.996,0.9984,1.1866,1.1478,1.2229,1.0207
64,7,173,0.8337,1.0149,1.0783,0.8591,1.1717,0.9753,1.0189,1.1663,1.1286,1.1344,0.9942
64,8,173,0.8584,1.0361,1.0703,0.8557,1.2065,0.9704,1.0011,1.1477,1.1687,1.1564,1.0427
64,9,173,0.8082,1.045,1.0557,0.8379,1.1731,0.9608,1.0056,1.1587,1.1088,1.148,0.9988
64,10,173,0.8134,1.0375,1.1194,0.8673,1.1828,1.0043,0.9942,1.149,1.1402,1.1645,1.02
64,11,173,0.7997,1.0027,1.0194,0.8407,1.1681,0.983,1.0588,1.1631,1.1235,1.168,1.005
64,12,173,0.8198,1.0484,1.1039,0.8623,1.2101,0.9288,1.0148,1.1634,1.1336,1.144,1.0212
64,13,173,0.8275,1.0143,1.0399,0.8621,1.2285,1.0216,1.0079,1.1792,1.1339,1.1365,1.0162
64,14,173,0.8129,1.0054,1.0856,0.8578,1.2135,1.0251,1.0074,1.1544,1.1699,1.161,1.009
64,15,173,0.8374,1.0308,1.0795,0.8323,1.1462,0.9777,1.0103,1.1815,1.1405,1.2086,1.025
64,16,173,0.8341,1.0582,1.0717,0.8575,1.1675,1.0129,1.0235,1.1241,1.1438,1.1376,1.0358
64,17,173,0.8062,1.0499,1.077,0.8708,1.1734,1.0124,1.0107,1.1338,1.1623,1.182,0.9949
64,18,173,0.8418,1.0158,1.0757,0.864,1.174,1.0173,0.9989,1.1742,1.1598,1.1753,1.0321
64,19,173,0.8464,1.0329,1.0886,0.8077,1.213,0.9641,0.9693,1.1298,1.1151,1.1552,1.0342
64,20,173,0.7948,1.0374,1.0229,0.8774,1.1786,0.9627,1.0376,1.152,1.1678,1.1652,1.0175
64,21,173,0.8148,1.0029,1.0835,0.818,1.1548,0.9867,0.9974,1.1754,1.1832,1.1738,1.0272
64,22,173,0.8251,1.0243,1.0239,0.8401,1.2033,0.9702,1.0434,1.1779,1.1187,1.1515,0.9877
64,23,173,0.8168,0.9961,1.0512,0.8561,1.1781,0.986,1.0054,1.1653,1.1521,1.1685,1.0151
64,24,173,0.8281,1.0371,1.0452,0.8434,1.2388,0.9895,1.0386,1.1333,1.1305,1.1505,1.0104
64,25,173,0.8386,1.0422,1.0782,0.8585,1.1651,0.9929,1.0269,1.2034,1.1338,1.1628,1.0414
64,26,173,0.8476,1.064,1.0672,0.82,1.1589,1.0332,1.019,1.1663,1.0999,1.1331,1.0021
64,27,173,0.8871,1.0552,1.092,0.8747,1.1797,0.9756,1.0377,1.1615,1.151,1.205,1.0522
64,28,173,0.7946,1.0518,1.0434,0.8453,1.1962,1.0109,1.0014,1.1709,1.2107,1.1703,1.0199
64,29,173,0.822,1.036,1.0453,0.8304,1.1702,0.9669,0.9839,1.1824,1.1495,1.1363,1.0547
64,30,173,0.8035,1.0548,1.057,0.846,1.1877,1.0154,1.0159,1.1791,1.1357,1.1239,1.0271
64,31,173,0.8214,1.0473,1.1113,0.8869,1.1717,0.9584,0.9966,1.1779,1.1584,1.1393,1.0692
64,32,173,0.8181,1.0363,1.0969,0.876,1.2093,0.9859,1.046,1.1853,1.1425,1.1727,1.0095
64,33,173,0.8427,1.015,1.1005,0.8756,1.1453,0.9899,1.0081,1.172,1.19,1.1487,1.0306
64,34,173,0.7927,1.0318,1.1186,0.8648,1.2229,1.0469,1.0069,1.2022,1.2291,1.2231,1.0301
64,35,173,0.8542,1.0791,1.082,0.8378,1.2078,1.0607,1.0057,1.1889,1.1363,1.1534,1.0346
64,36,173,0.7603,1.0347,1.0677,0.8276,1.1611,1.0369,1.0072,1.2342,1.1909,1.1632,1.0421
64,37,173,0.8619,1.0369,1.0913,0.8698,1.206,0.9907,1.0257,1.155,1.1572,1.1739,1.0734
64,38,173,0.8364,1.0462,1.0779,0.8394,1.1965,1.0035,1.0227,1.2189,1.1662,1.1926,1.0322
64,39,173,0.8778,1.0918,1.0634,0.8293,1.2072,1.0001,0.9925,1.2131,1.1878,1.1647,1.0594
64,40,173,0.8328,1.0505,1.0681,0.8394,1.2037,0.9978,1.0163,1.1956,1.1826,1.1858,1.0544
64,41,173,0.8192,1.0499,1.0817,0.8865,1.2062,0.9662,0.9676,1.2041,1.1901,1.1717,1.0248
64,42,173,0.8139,1.0156,1.0923,0.8812,1.1954,1.0153,1.0351,1.2149,1.1332,1.1483,1.0197
64,43,173,0.7949,1.0728,1.123,0.8945,1.2083,0.9979,1.0005,1.1632,1.1205,1.18,1.0403
64,44,173,0.8354,1.0412,1.1191,0.8667,1.2424,1.0211,1.0228,1.1823,1.1616,1.1998,1.0739
64,45,173,0.8177,1.0276,1.0619,0.8379,1.2156,1.0445,1.0471,1.1711,1.1658,1.1839,1.0301
64,46,173,0.8217,1.0615,1.0924,0.8996,1.2028,1.0762,1.0244,1.1608,1.1581,1.1681,1.093
64,47,173,0.8132,1.0519,1.1156,0.8624,1.1768,1.0194,1.0238,1.2313,1.1613,1.1737,1.0316
64,48,173,0.8163,1.0368,1.1183,0.8509,1.1673,1.0179,1.0602,1.1012,1.1455,1.2085,1.0377
64,49,173,0.8171,1.0679,1.0913,0.8767,1.2104,1.0283,1.0165,1.1867,1.1768,1.1869,1.0801
64,50,173,0.8625,1.0608,1.098,0.9284,1.2001,1.0257,1.0295,1.1971,1.1199,1.2163,1.0379
64,51,173,0.8214,1.0781,1.0617,0.8713,1.175,0.971,1.0319,1.1943,1.1602,1.198,1.0911
64,52,173,0.8596,1.038,1.0867,0.8489,1.2454,0.9872,1.0207,1.2442,1.1586,1.2005,1.0251
64,53,173,0.8506,1.0674,1.0658,0.9144,1.2566,1.0681,1.0467,1.1921,1.1528,1.1795,1.0705
64,54,173,0.8709,1.0911,1.0915,0.878,1.2138,0.9711,1.0585,1.2202,1.1665,1.1641,1.0573
64,55,173,0.8051,1.0318,1.0786,0.8913,1.2342,1.0688,1.0509,1.1873,1.1904,1.1874,1.0279
64,56,173,0.8729,1.0869,1.106,0.8697,1.261,1.0038,1.0673,1.1886,1.2329,1.2076,1.1005
64,57,173,0.8528,1.0747,1.1248,0.867,1.2453,1.0316,1.0209,1.2435,1.1712,1.2023,1.043
64,58,173,0.8977,1.077,1.0721,0.901,1.177,0.9763,1.0528,1.2497,1.1848,1.2052,1.0507
64,59,173,0.8605,1.0883,1.1793,0.8618,1.2321,0.9734,1.0096,1.2279,1.1567,1.2425,1.0259
64,60,173,0.8479,1.0529,1.0963,0.9297,1.2393,1.0243,1.0229,1.2081,1.185,1.2154,1.0712
64,61,173,0.8762,1.077,1.1099,0.8492,1.2226,1.025,1.0269,1.2213,1.1698,1.258,1.0679
64,62,173,0.9121,1.0898,1.1021,0.9066,1.2125,0.9972,1.0476,1.2346,1.2317,1.195,1.1425
64,63,173,0.8186,1.0436,1.1455,0.9034,1.2396,1.0591,1.0322,1.212,1.1976,1.2294,1.0351
64,64,173,0.873,1.033,1.1064,0.9122,1.2441,1.0125,1.0761,1.2225,1.2073,1.2561,1.0411
64,65,173,0.8235,1.0741,1.1386,0.947,1.2486,1.0327,1.118,1.229,1.1857,1.2328,1.0414
64,66,173,0.8604,1.1006,1.1032,0.8825,1.2356,1.0303,1.0543,1.2167,1.2008,1.226,1.0508
64,67,173,0.8675,1.0789,1.1393,0.9249,1.2611,1.072,1.0446,1.2743,1.2318,1.2343,1.0865
64,68,173,0.8675,1.0727,1.1426,0.9221,1.2679,1.0302,1.0542,1.2502,1.1899,1.2377,1.1235
64,69,173,0.816,1.019,1.1457,0.9019,1.2599,1.0269,1.1019,1.2277,1.1817,1.1898,1.076
64,70,173,0.8867,1.0869,1.1252,0.8837,1.2543,1.0433,1.0554,1.2221,1.1976,1.2002,1.1301
64,71,173,0.8315,1.043,1.1496,0.8891,1.2395,1.031,1.039,1.2325,1.1342,1.2784,1.0735
64,72,173,0.8832,1.0932,1.1439,0.8872,1.2613,1.0881,1.0353,1.2396,1.242,1.2264,1.1039
64,73,173,0.8853,1.078,1.1418,0.9059,1.2519,1.0583,1.0391,1.2749,1.1694,1.2139,1.1004
64,74,173,0.8787,1.0737,1.1138,0.9096,1.2831,1.0635,1.1181,1.2906,1.2173,1.2653,1.0356
64,75,173,0.8895,1.117,1.1341,0.886,1.2374,1.0972,1.0723,1.2458,1.2386,1.2626,1.0813
64,76,173,0.8459,1.0938,1.1129,0.9474,1.2471,1.0101,1.0383,1.2678,1.2089,1.2618,1.0902
64,77,173,0.8696,1.1242,1.1033,0.861,1.2627,1.0477,1.0629,1.2787,1.2303,1.1914,1.0808
64,78,173,0.9233,1.052,1.1158,0.8764,1.2873,1.0889,1.058,1.2665,1.1914,1.2133,1.0767
64,79,173,0.8829,1.1163,1.1116,0.8889,1.2563,1.0262,1.0477,1.2506,1.2753,1.2605,1.1021
64,80,173,0.8226,1.0779,1.1374,0.9102,1.3041,0.9858,1.0515,1.2179,1.2552,1.2596,1.0475
64,81,173,0.9472,1.0874,1.1153,0.9071,1.2356,1.0799,1.0811,1.247,1.2223,1.2467,1.095
64,82,173,0.9,1.0631,1.0686,0.9577,1.3275,1.0131,1.0702,1.2386,1.236,1.2671,1.0961
64,83,173,0.8545,1.1081,1.1877,0.9596,1.2613,1.0911,1.1261,1.2756,1.226,1.2188,1.1118
64,84,173,0.8692,1.1346,1.156,0.9142,1.2669,1.0928,1.037,1.2541,1.2685,1.2491,1.0835
64,85,173,0.8621,1.0676,1.1126,0.8887,1.3189,1.1034,1.1142,1.3014,1.2468,1.2469,1.0887
64,86,173,0.8879,1.0862,1.1604,0.9657,1.2814,1.1099,1.0426,1.2683,1.2409,1.2631,1.0845
64,87,173,0.9188,1.133,1.1652,0.9285,1.3174,1.0977,1.0901,1.2301,1.2038,1.2411,1.1479
64,88,173,0.8269,1.1111,1.163,0.9572,1.2834,1.0819,1.1209,1.1929,1.2372,1.2459,1.1142
64,89,173,0.9113,1.0922,1.1013,0.9833,1.2827,1.0909,1.1004,1.2588,1.2322,1.2564,1.1176
64,90,173,0.8552,1.1618,1.182,0.9834,1.2881,1.0606,1.1133,1.2054,1.2745,1.2754,1.1299
64,91,173,0.8856,1.0865,1.1865,0.9552,1.3017,1.0559,1.1234,1.2581,1.2466,1.2216,1.123
64,92,173,0.9048,1.0784,1.1738,0.924,1.2658,1.1304,1.0364,1.2943,1.2898,1.2673,1.1591
64,93,173,0.9356,1.1149,1.1733,0.9766,1.3162,1.1025,1.1534,1.3019,1.2237,1.3037,1.1094
64,94,173,0.8762,1.1426,1.1761,0.9053,1.2569,1.1446,1.0963,1.2695,1.2905,1.332,1.1709
64,95,173,0.928,1.166,1.1954,0.9299,1.2957,1.0489,1.0943,1.2515,1.2382,1.3466,1.0976
64,96,173,0.8985,1.1454,1.1578,0.8988,1.3396,1.0417,1.1177,1.3244,1.2551,1.2606,1.1441
64,97,173,0.9364,1.1543,1.1785,0.9527,1.3219,1.1184,1.1169,1.2364,1.2315,1.295,1.1727
64,98,173,0.9153,1.1601,1.18,0.933,1.3069,1.0525,1.0874,1.2675,1.2751,1.2627,1.1646
64,99,173,0.9236,1.1564,1.1822,0.9068,1.327,1.1348,1.0702,1.3376,1.3195,1.3049,1.1627
64,100,173,0.9354,1.1495,1.1762,0.9428,1.3419,1.0639,1.1451,1.291,1.2329,1.2466,1.0956
64,101,173,0.9469,1.1549,1.2042,0.8971,1.2788,1.0903,1.0962,1.2624,1.3159,1.3034,1.137
64,102,173,0.8738,1.187,1.179,0.9094,1.3399,1.1433,1.0792,1.2807,1.2987,1.2596,1.1205
64,103,173,0.9182,1.1432,1.1948,0.9462,1.2874,1.0948,1.151,1.3319,1.35,1.3169,1.1567
64,104,173,0.9566,1.1543,1.2037,0.9021,1.3073,1.1167,1.1439,1.3018,1.285,1.2515,1.1042
64,105,173,0.9536,1.2195,1.1607,0.9442,1.315,1.1323,1.1174,1.35,1.2829,1.3108,1.1279
64,106,173,0.9593,1.1612,1.2009,0.9179,1.387,1.1287,1.1287,1.3302,1.317,1.2487,1.1605
64,107,173,0.9445,1.148,1.2419,0.9548,1.3385,1.0999,1.1308,1.3176,1.3648,1.2864,1.12
64,108,173,0.9876,1.2327,1.1828,0.9566,1.3501,1.0887,1.1257,1.3621,1.3267,1.2851,1.1592
64,109,173,0.8851,1.2034,1.2344,0.9576,1.3871,1.1176,1.1317,1.341,1.2939,1.3239,1.2274
64,110,173,0.9618,1.1922,1.2135,0.992,1.3592,1.1384,1.1641,1.2969,1.3531,1.3449,1.1958
64,111,173,0.9438,1.1497,1.2581,0.9534,1.3286,1.1163,1.1789,1.3108,1.2429,1.3268,1.1466
64,112,173,0.9349,1.1652,1.2477,0.9443,1.3639,1.099,1.0918,1.3205,1.3188,1.3859,1.1927
64,113,173,0.9217,1.2341,1.222,0.9865,1.3803,1.1037,1.1463,1.322,1.3468,1.3289,1.1958
64,114,173,0.9562,1.2108,1.149,0.9258,1.377,1.1091,1.1306,1.305,1.3448,1.3245,1.1583
64,115,173,0.9817,1.1956,1.2038,0.9285,1.4295,1.0691,1.1282,1.3618,1.367,1.332,1.2129
64,116,173,0.9368,1.1958,1.2225,0.9501,1.3275,1.178,1.1763,1.3557,1.301,1.2985,1.1155
64,117,173,0.9897,1.2398,1.2168,0.9918,1.3451,1.118,1.1695,1.3361,1.295,1.3395,1.1135
64,118,173,0.9431,1.1783,1.2586,0.9615,1.341,1.1444,1.1069,1.3526,1.2905,1.285,1.1632
64,119,173,0.982,1.1271,1.2635,1.0189,1.3607,1.1162,1.1582,1.348,1.3279,1.3701,1.2384
64,120,173,1.0136,1.2309,1.2677,0.9638,1.3407,1.1347,1.229,1.3328,1.2995,1.3332,1.2398
64,121,173,0.9515,1.2121,1.2318,0.9867,1.4032,1.161,1.1706,1.3245,1.3118,1.405,1.139
64,122,173,0.9768,1.2286,1.2827,1.0255,1.3978,1.1454,1.1766,1.3686,1.3562,1.3531,1.2112
64,123,173,0.9346,1.2134,1.3145,1.0051,1.4021,1.1682,1.1622,1.4213,1.3744,1.3173,1.1529
64,124,173,1.0317,1.1773,1.2698,1.0275,1.3775,1.1332,1.208,1.3185,1.3265,1.3655,1.1804
64,125,173,0.9314,1.184,1.2561,1.0094,1.409,1.1254,1.1078,1.3887,1.3555,1.37,1.1503
64,126,173,1.0399,1.156,1.2023,1.0167,1.3912,1.1302,1.167,1.3831,1.3208,1.3601,1.1967
64,127,173,0.9227,1.2512,1.3038,1.0509,1.4284,1.2219,1.1647,1.3638,1.3515,1.3855,1.2027
64,128,173,0.9792,1.2096,1.3372,0.9998,1.3766,1.2025,1.1906,1.3974,1.3531,1.4322,1.2119
64,129,173,0.9874,1.2682,1.2652,1.0489,1.3887,1.1567,1.2402,1.4198,1.3698,1.4071,1.16
64,130,173,1.0342,1.2685,1.3283,1.054,1.363,1.1768,1.1518,1.348,1.3469,1.3611,1.2266
64,131,173,1.0371,1.2465,1.2714,1.0136,1.3628,1.1921,1.183,1.3548,1.4105,1.4108,1.18
64,132,173,0.997,1.1931,1.3309,1.0213,1.4261,1.1532,1.2304,1.4021,1.3768,1.3739,1.2045
64,133,173,0.9948,1.2469,1.2777,1.0055,1.4185,1.1692,1.1734,1.4812,1.3307,1.3585,1.2551
64,134,173,0.9761,1.2705,1.3102,1.0442,1.4499,1.1494,1.2326,1.5,1.3944,1.466,1.2525
64,135,173,1.0088,1.1784,1.2367,1.044,1.4004,1.2067,1.199,1.4362,1.4004,1.3791,1.1658
64,136,173,1.031,1.2658,1.246,1.0536,1.4647,1.1579,1.2254,1.405,1.3422,1.3627,1.2401
64,137,173,0.9331,1.2167,1.2841,1.0494,1.3942,1.1862,1.2061,1.3674,1.3551,1.4057,1.268
64,138,173,0.984,1.2685,1.3302,1.0047,1.4531,1.2399,1.1628,1.3629,1.3562,1.3816,1.1882
64,139,173,1.007,1.2548,1.3426,1.0412,1.5003,1.2494,1.2403,1.4381,1.3777,1.4486,1.2042
64,140,173,0.9667,1.2606,1.2618,1.0729,1.4375,1.2496,1.1836,1.4284,1.4372,1.3604,1.2633
64,141,173,1.0034,1.2521,1.3419,1.0936,1.5089,1.237,1.2874,1.4345,1.4004,1.4406,1.2573
64,142,173,0.946,1.2657,1.3154,1.1003,1.4905,1.2103,1.1834,1.4497,1.4526,1.4364,1.3022
64,143,173,1.0798,1.2495,1.3549,1.1165,1.4283,1.1947,1.241,1.429,1.4605,1.4009,1.268
64,144,173,0.9965,1.2722,1.2831,1.0028,1.5206,1.2385,1.1784,1.4417,1.4215,1.4198,1.2242
64,145,173,1.0038,1.2562,1.2945,1.0897,1.4832,1.2192,1.2593,1.3858,1.4232,1.5299,1.2823
64,146,173,0.9781,1.3039,1.2767,1.0345,1.4674,1.2303,1.2013,1.4944,1.4174,1.4532,1.3338
64,147,173,0.9832,1.2525,1.3805,1.0278,1.4526,1.1871,1.2253,1.4638,1.4824,1.4548,1.3304
64,148,173,1.0052,1.2216,1.4246,1.0888,1.4366,1.204,1.2619,1.5232,1.4144,1.4463,1.3244
64,149,173,1.0093,1.2796,1.3182,0.9912,1.4682,1.2217,1.2355,1.4195,1.4555,1.4441,1.3118
64,150,173,0.9949,1.2381,1.385,1.0581,1.4446,1.1679,1.3383,1.4871,1.4631,1.5026,1.2611
64,151,173,1.0429,1.2925,1.3721,1.1169,1.4312,1.2007,1.2266,1.5281,1.3918,1.5191,1.2921
64,152,173,1.044,1.2578,1.3684,1.101,1.5767,1.2515,1.1982,1.4348,1.4677,1.4831,1.2468
64,153,173,1.0863,1.4033,1.3623,1.0739,1.5036,1.2639,1.2583,1.5522,1.5024,1.4779,1.3616
64,154,173,1.0674,1.3202,1.327,1.0383,1.5208,1.2297,1.3075,1.488,1.5508,1.5147,1.364
64,155,173,1.0382,1.2828,1.3173,1.1188,1.5464,1.2653,1.2795,1.5031,1.4645,1.4509,1.2632
64,156,173,1.017,1.2655,1.339,1.0424,1.5211,1.3536,1.2701,1.5184,1.48,1.4809,1.3125
64,157,173,1.0581,1.4371,1.3628,1.1323,1.4855,1.2554,1.2494,1.491,1.4184,1.5029,1.2893
64,158,173,1.0807,1.2733,1.4215,1.1,1.5149,1.2975,1.2812,1.503,1.5005,1.4932,1.3248
64,159,173,1.0765,1.2742,1.4188,1.1248,1.5811,1.2708,1.2704,1.5237,1.4915,1.5005,1.4199
64,160,173,1.1389,1.283,1.4164,1.1807,1.5836,1.2112,1.3112,1.6167,1.5685,1.5041,1.3382
64,161,173,1.0759,1.3261,1.3749,1.0685,1.5145,1.3445,1.3054,1.5424,1.5419,1.5683,1.3199
64,162,173,1.0276,1.4034,1.3669,1.1313,1.6017,1.3423,1.243,1.5437,1.43,1.5225,1.3346
64,163,173,1.0579,1.3927,1.3706,1.0646,1.5305,1.2625,1.3091,1.5673,1.4155,1.5217,1.3263
64,164,173,1.0054,1.3285,1.346,1.0525,1.5647,1.3359,1.3192,1.516,1.4932,1.4952,1.313
64,165,173,1.1083,1.4093,1.3876,1.0846,1.5846,1.2839,1.2382,1.5576,1.4338,1.5348,1.2687
64,166,173,1.139,1.3889,1.3585,1.1405,1.5489,1.2969,1.2568,1.515,1.487,1.5397,1.311
64,167,173,1.0672,1.3508,1.4596,1.134,1.5515,1.3562,1.323,1.5817,1.5115,1.5319,1.3537
64,168,173,1.1114,1.3442,1.4298,1.1568,1.5618,1.3417,1.2617,1.6086,1.5063,1.5719,1.2904
